shop_name,title,price,image_small
Maxima,"Nealkoholinis pusiau saldus vyšnių vynas VORUTA WINTERSPICE, 750 ml",3.49,https://cdn.barbora.lt/products/bf3c98bf-84b9-44c7-a092-9edc8d843742_s.png
Maxima,"Imbieriniai sausainiai SELGA, 180 g",0.89,https://cdn.barbora.lt/products/19245765-9da7-482e-8f87-85558fe33f9d_s.png
Maxima,"Sausainiai MILKA CHOCO PAUSE, 260 g",1.95,https://cdn.barbora.lt/products/48a1c4ee-66b2-4b59-b34c-6d7eb560ae3c_s.png
Maxima,"Gazuotas gėrimas COCA-COLA, 330 ml, skardinė",1.02,https://cdn.barbora.lt/products/002ce99f-e86e-4d9f-8f0b-46967a1e6e71_s.png
Maxima,"Kedrinės pinijos ARIMEX, 50 g",2.39,https://cdn.barbora.lt/products/918050d0-e2b4-41f1-bfe0-1b9f190d2318_s.png
Maxima,"Saldainiai ROSHEN KORIVKA, 1 kg",2.81,https://cdn.barbora.lt/products/96d5eea3-a0e5-4292-bd7a-b2dcac2b6b8f_s.png
Maxima,"FRANKFURTO vištienos filė dešrelės, II r., 180 g",1.09,https://cdn.barbora.lt/products/3a9f6910-a7ce-4f0e-b004-2b9c345cfd76_s.png
Maxima,"Lėtai virti marin. kiaulienos šonkauliai su barbekiu padažu, 900 g",7.49,https://cdn.barbora.lt/products/2299712d-28d1-4bc7-9b1e-125576354d89_s.png
Maxima,"Virta UTENOS DAKTARIŠKA dešra, a. r., 600 g",2.99,https://cdn.barbora.lt/products/abbdc1a9-53db-4a42-a2af-dd00b04a6b47_s.png
Maxima,"Meduoliai SELGA su braškių ir obuolių įdaru, 250 g",2.69,https://cdn.barbora.lt/products/9a6ce4de-d453-48c9-9555-878dc5ea2937_s.png
Maxima,"Šaltalankių arbatos koncentratas ŽOLYNĖLIS, 520 ml",4.19,https://cdn.barbora.lt/products/39db6b25-a49d-4b37-8bc3-96ad88c5fd1b_s.png
Maxima,"Sūdyta skandinaviška silkių filė be aliejaus WELL DONE, 190 g",1.37,https://cdn.barbora.lt/products/95ef9027-d06c-4f12-99f3-dd2af07a89e2_s.png
Maxima,"Klasikinis SUSLAVIČIAUS pomidorų padažas, 500 g",1.48,https://cdn.barbora.lt/products/9bc79948-f8ad-4b2c-ab0c-97f8456c572c_s.png
Maxima,"Pjaustytas vytintas kumpis SERRANO ESPANA, a. r., 80 g",1.95,https://cdn.barbora.lt/products/1a12d2b5-ccc7-4592-ba16-1e1098944913_s.png
Maxima,"Dantų pasta LACALUT AKTIV, 75ml",3.95,https://cdn.barbora.lt/products/2992422a-84be-46cb-8898-27f01e197108_s.png
Maxima,"Glaistytas varškės sūrelis VILKYŠKIŲ kefyro skonio, 29 % rieb., 40 g",0.59,https://cdn.barbora.lt/products/160498cb-3420-4e69-a899-cb367648fe12_s.png
Maxima,"Traškios vištienos prieskonių mišinys SANTA MARIA, 50 g",0.94,https://cdn.barbora.lt/products/e314366c-59a7-4675-b3bc-0f42b924a659_s.png
Maxima,"Riešutų mišinys DIAMOND THE BEST OF ARIMEX, 300 g",5.19,https://cdn.barbora.lt/products/b159ab93-7055-4cc7-b35d-74d78d514ca2_s.png
Maxima,"Džiovinti mangai GĖRYBIŲ RAGAS, 500 g",3.99,https://cdn.barbora.lt/products/8cec3403-2c20-4a7f-9c69-4b6c6fa96571_s.png
Maxima,"Džiovintos slyvos ARIMEX, 200 g",1.79,https://cdn.barbora.lt/products/91ddb36b-e0fc-40d7-a264-075f2bb16927_s.png
Maxima,"Kvietinės tortilijos OLD EL PASO, 326 g",1.24,https://cdn.barbora.lt/products/78ea4ce4-4c8f-4363-9421-02789404c130_s.png
Maxima,"Šiukšlių maišai HOME EXPERT, 20 l, 20 vnt.",0.55,https://cdn.barbora.lt/products/01d54070-d836-4c04-9d38-c17ca6e7893c_s.png
Maxima,"Karštai rūkytos dešrelės TARCZYNSKI KABANOSI su sūriu, II r., 105 g",1.49,https://cdn.barbora.lt/products/0d8234d2-6c4e-495d-9fec-199c1ccc386b_s.png
Maxima,"Mini kūčiukai, 200 g",1.69,https://cdn.barbora.lt/products/13420a41-bdae-4123-85e7-e10db14d2722_s.png
Maxima,"Virtos rūkytos kiaul. ir višt. dešrelės BERLINKI, II r., 250 g",2.59,https://cdn.barbora.lt/products/9af9187d-3801-41f1-90b5-67dbd8ca941f_s.png
Maxima,"Konservuoti kukurūzai BONDUELLE, 340 g",1.67,https://cdn.barbora.lt/products/40b12540-ffcb-4aa7-9415-948c13edccd7_s.png
Maxima,"Virtos PIENIŠKOS dešrelės WELL DONE, a. r., 260 g",1.89,https://cdn.barbora.lt/products/c71fa147-d604-425c-994a-95d78527db62_s.png
Maxima,"KARALIŠKASIS mišinys ARIMEX, 300 g",3.59,https://cdn.barbora.lt/products/0d1ec129-fab6-4fcf-95dc-85d7b6e0f410_s.png
Maxima,"Lukštentos saulėgrąžos ARIMEX, 500 g",1.75,https://cdn.barbora.lt/products/a1b4a8e0-5020-4f75-974d-f0c13557169d_s.png
Maxima,"VILKYŠKIŲ varškės užtepėlė su česnakais, 18 % rieb., 150 g",0.99,https://cdn.barbora.lt/products/7bd580e7-9fd8-4539-85bb-cce17230849c_s.png
Maxima,"Žol. arbata ŽOLYNĖLIS su ramunėlių žiedais ir kmynų vaisiais, 20 vnt.",1.19,https://cdn.barbora.lt/products/4913b067-e35d-48f9-852c-a567d4c6c58d_s.png
Maxima,"Viščiukų blauzdelės FIESTA su česnakiniu marinatu ir kmynais, 850 g",3.49,https://cdn.barbora.lt/products/ca62d055-d964-45a6-8f85-0b0b993b4893_s.png
Maxima,"Takų su vištiena prieskonių mišinys SANTA MARIA CHICKEN TACO, 28 g",0.79,https://cdn.barbora.lt/products/953d97e9-1e02-4d1a-9bda-1adda2f80645_s.png
Maxima,"Raudonųjų lašišų ikrai ALASKA SEAFOOD, 95 g",4.99,https://cdn.barbora.lt/products/5a526de7-4510-4d37-bd7e-c7aa1565fe31_s.png
Maxima,"Pyragėlis su bananų skonio įdaru LANKELIS, 90 g",0.69,https://cdn.barbora.lt/products/8e20bc98-b169-4050-bb13-3dddbe9d9812_s.png
Maxima,"Sausainiai MILKA CHOC & CHOC, 150 g",1.95,https://cdn.barbora.lt/products/fce8995b-59df-457d-9765-7ba9169cc75e_s.png
Maxima,"Juodasis šokoladas (56 %) ROSHEN, 85 g",1.13,https://cdn.barbora.lt/products/9bedb99a-f9b0-4402-a56c-6ab6fd154b02_s.png
Maxima,"Traškios lazdelės SAULĖS GRŪDAS su sūriu, 125 g",0.69,https://cdn.barbora.lt/products/c8684c65-29e9-4cd2-9c47-50443734a1d9_s.png
Maxima,"Vytinta jautienos kumpinė dešra, a. r., 200 g",6.29,https://cdn.barbora.lt/products/085096b6-8c29-4211-90c6-8eba77d83241_s.png
Maxima,"Imbierinių sausainių tešla, šviežia, 500 g",2.99,https://cdn.barbora.lt/products/d3f109d1-bdb3-49c7-9a76-c2f6b0935b76_s.png
Maxima,"Virtas pjaustytas forminis kumpis WELL DONE, a. r., 200 g",1.75,https://cdn.barbora.lt/products/925fe3b1-f54f-4e7a-82f8-528bdd92f0a5_s.png
Maxima,"BASMATI ryžiai GRALLA SELLA PREMIUM, 800 g",1.73,https://cdn.barbora.lt/products/b5fd4427-87ef-4668-b8e0-eb7ec8e64d76_s.png
Maxima,"Ferm. jogurto gėrimas ACTIMEL, uogų sk., 1,5 % rieb., 4x100g, 400 g",1.99,https://cdn.barbora.lt/products/b22a068b-a5dc-45f2-bdfe-5c9f00b73c5a_s.png
Maxima,"Šaldytos spanguolės WELL DONE, 400 g",1.49,https://cdn.barbora.lt/products/222b6918-a153-4bf6-bb0c-77496537721e_s.png
Maxima,"Kosmetiniai ovalūs vatos diskeliai DIVUS, 70 vnt., 70 vnt.",0.69,https://cdn.barbora.lt/products/aecc8b32-f3b6-4fd0-89b0-5f73ada46f73_s.png
Maxima,"Ožkų sūris WELL DONE PREMIUM pjaustytas, ne mažiau kaip 50 % rieb., 120 g",2.49,https://cdn.barbora.lt/products/030c804c-c90b-4751-ba51-f9a47f9a0038_s.png
Maxima,"Pelėsinis lydytas sūris MEMEL BLUE, 40 % rieb. s. m., 140 g",1.49,https://cdn.barbora.lt/products/8ac16bc9-b085-4ac0-a38e-9515932ad0e6_s.png
Maxima,"Šiukšlių maišai HOME EXPERT, 30 l, 20 vnt.",0.39,https://cdn.barbora.lt/products/e84a3c96-9eda-4398-b133-b538c27e1d62_s.png
Maxima,"Čiobrelių arbata ŽOLYNĖLIS, 30 g",0.89,https://cdn.barbora.lt/products/9f5283c2-2aae-41c2-a955-069ae05c5861_s.png
Maxima,"Fachitų prieskonių mišinys SANTA MARIA TEX MEX, 28 g",0.64,https://cdn.barbora.lt/products/98b437e7-1354-4a28-8af0-4b5b1875a41c_s.png
Maxima,"Juoda duona su sėklomis, 390 g",1.29,https://cdn.barbora.lt/products/4033dfb5-e783-4aa4-96fe-69a3e2b0e0f8_s.png
Maxima,"Žolelių ir česnakų mišinys SANTA MARIA, 28 g",0.69,https://cdn.barbora.lt/products/2863d957-0c6d-4434-b335-b964f8cb1b85_s.png
Maxima,"Užrišami šiukšlių maišai, 40 l, 15 vnt. HOME EXPERT",1.79,https://cdn.barbora.lt/products/bbddf3f5-1d0f-462f-9c26-889be7e99066_s.png
Maxima,"Maltas cinamonas SANTA MARIA, 22 g",0.69,https://cdn.barbora.lt/products/4312c92b-832a-4e16-84d5-fe4e7a61d7d2_s.png
Maxima,"Kvietiniai EKSTRA miltai, 405 D, 900 g",0.89,https://cdn.barbora.lt/products/c3e39b57-c879-4983-98b9-5a2668983b35_s.png
Maxima,"Vaisinis ferm. jogurto gėrimas ACTIMEL, 1,5% rieb., 4 x 100g, 400 g",1.99,https://cdn.barbora.lt/products/7751db9b-5599-4fde-b5b8-c7a1f3c1a69c_s.png
Maxima,"Baltos bolivinės balandos GRALLA, 400 g",2.09,https://cdn.barbora.lt/products/da3784ed-7551-48e1-b4fc-b40416f59681_s.png
Maxima,"Aguonos ALVO, 150 g",0.99,https://cdn.barbora.lt/products/23192a70-fbdd-44d9-830c-65388bae69f4_s.png
Maxima,"Pelėsinis sūris MEMEL BLUE, 50 % rieb. s. m., 100 g",1.79,https://cdn.barbora.lt/products/c2338b98-1482-4f30-a73c-4ff3b3e5bbd1_s.png
Maxima,"Šaltai rūkytas pjaustytas JUODASIS kumpis, a. r., 110 g",2.49,https://cdn.barbora.lt/products/4165567e-f706-4845-a5c1-bd90dd19308a_s.png
Maxima,"Trikampiai kukurūzų trapučiai SAULĖS GRŪDAS, pomidorų skonio, 60 g",0.75,https://cdn.barbora.lt/products/d4e3baff-7921-445d-8072-f36d37ad64d2_s.png
Maxima,"Glaistyta spurga su spalvotais pabarstukais (atitirpinta), 55 g",0.79,https://cdn.barbora.lt/products/9f6a92c6-5ff3-4922-9e6d-18fa6a8a1388_s.png
Maxima,"Maltas cinamonas SAUDA, 35 g",0.38,https://cdn.barbora.lt/products/5e7e029b-23bf-4975-b143-c38bf6fe2465_s.png
Maxima,"Tikra ruginė duona LIETUVOS KEPĖJAS, 730 g",1.89,https://cdn.barbora.lt/products/0840d787-2e0f-4125-81de-0dfb088a0d98_s.png
Maxima,"Bulvių prieskoniai SANTA MARIA, 30 g",0.49,https://cdn.barbora.lt/products/77597af8-21be-4368-8cf2-17f63eb51017_s.png
Maxima,"Vaisinė arbata ŽOLYNĖLIS su braškėmis ir mangais, 40 g",1.31,https://cdn.barbora.lt/products/e70dc18c-2ac8-4acd-a167-0f52205e78a3_s.png
Maxima,"Valgomasis graikiškas jogurtas ALMA, 4 % rieb., 180 g",0.89,https://cdn.barbora.lt/products/9a04b396-3591-4e39-ba40-305d39329af2_s.png
Maxima,"Pieninio šokolado saldainiai SORINI, 100 g	",1.89,https://cdn.barbora.lt/products/d037f906-734c-444c-9fd0-a9c100b1cdc2_s.png
Maxima,"Šaldymo maišeliai UNIWELL, 1 l, 1 vnt.",1.79,https://cdn.barbora.lt/products/dfaf1093-4029-4d3b-93d2-c2b74d5ff2a0_s.png
Maxima,"Žaliosios alyvuogės ITLV be kauliukų, 300 g",1.86,https://cdn.barbora.lt/products/6395905d-55e3-46b0-ab39-07a634cdde8a_s.png
Maxima,"Virtas vištienos šlaunelių mėsos kumpelis, a. r., 280 g",2.09,https://cdn.barbora.lt/products/73e848b3-d7be-439f-afa7-750911c8b46d_s.png
Maxima,"Atšaldytos surimio lazdelės VIČI CLASSIC, 150 g",1.07,https://cdn.barbora.lt/products/b547419b-cf40-4351-b927-f061b2df750f_s.png
Maxima,"Graikiniai riešutai ARIMEX, 100 g",1.19,https://cdn.barbora.lt/products/2152564f-3fef-4200-8ffa-06db7c51ec5f_s.png
Maxima,"Juodoji arbata TWININGS EARL GREY, 50 g",3.17,https://cdn.barbora.lt/products/7dd57b35-6fd9-4bcf-8f48-ab83f6e53170_s.png
Maxima,"SUSLAVIČIAUS garstyčios, 160 g",0.77,https://cdn.barbora.lt/products/6ba3d840-c55d-4747-9348-68ec8db4cc75_s.png
Maxima,"Keptos, sūdytos pistacijos PREMIUM ARIMEX, 500 g",8.29,https://cdn.barbora.lt/products/ba8615c0-2e68-4647-aaec-53779f7b2d7f_s.png
Maxima,"Grikiai WELL DONE, 8 x 100 g, 800 g",1.29,https://cdn.barbora.lt/products/6b709099-371e-4a95-b197-00543e124f64_s.png
Maxima,"Šaldyta imbierinė sausainių tešla LIETUVOS KEPĖJAS, 500 g",2.99,https://cdn.barbora.lt/products/7c448dab-e2d5-4f23-a655-4734e0b428b3_s.png
Maxima,"Kotletų prieskoniai SANTA MARIA, 28 g",0.49,https://cdn.barbora.lt/products/7da951a5-bdc3-4e7b-9a04-55686b6c5dbe_s.png
Maxima,"Garuose ruoštos raudonosios pupelės BONDUELLE VAPEUR, 310 g",1.19,https://cdn.barbora.lt/products/88868e29-1536-4ed8-bd7e-ed6a713c06f0_s.png
Maxima,"Džiovintos slyvos THE BEST OF ARIMEX, 140 g",1.79,https://cdn.barbora.lt/products/6759deb8-2637-431f-a880-c871c08f0979_s.png
Maxima,"Šaldyti sviestiniai kruasanai WELL DONE, 360 g",2.89,https://cdn.barbora.lt/products/878aba6d-f42b-4d1e-a3e1-446db7e15482_s.png
Maxima,"Šaldytas uogų mišinys HORTEX su avietėmis, 300 g",2.68,https://cdn.barbora.lt/products/84bdf5c1-59b4-4bb6-904e-ce75b801215c_s.png
Maxima,"Aliuminio folija UNIWELL, 10 m x 41 cm, 1 vnt.",2.99,https://cdn.barbora.lt/products/f32a87e1-bf66-4d5f-ac10-06734a1727d0_s.png
Maxima,"Šokoladinis batonėlis MANIJA su žemės riešutais, 49 g",0.89,https://cdn.barbora.lt/products/7c7c1514-456d-49e5-bcb5-7025c9398e20_s.png
Maxima,"Raudonieji lęšiai GRALLA, 400 g",0.83,https://cdn.barbora.lt/products/83b07026-ac87-457e-a5f2-29f6e89ac67f_s.png
Maxima,"Šaldytos nevirtos baltakojės krevetės SUNRISE su uodegėlėmis, 800 g",11.99,https://cdn.barbora.lt/products/e5340a16-d1c2-4709-8c84-c77e36581d7a_s.png
Maxima,"Karamelizuoti svogūnai WELL DONE PREMIUM, 200 g",2.39,https://cdn.barbora.lt/products/a3cb9892-c9b4-4c59-a755-68c8acf5acaf_s.png
Maxima,"Virtos TIGRIUKO dešrelės, a. r., 250 g",1.65,https://cdn.barbora.lt/products/2a946078-f4b0-4e33-a8cd-eed527c9338b_s.png
Maxima,"Sausainiai MILKA CHOCO COOKIES su pieninio šokolado gabal., 135 g",1.65,https://cdn.barbora.lt/products/57c3a1e5-973c-4a96-919b-8d99b372ca8e_s.png
Maxima,"Kmynai SAUDA, 100 g",0.69,https://cdn.barbora.lt/products/ea21fac1-7d5f-4aa8-bb4a-f653359da6af_s.png
Maxima,"Šaldytas daržovių mišinys HORTEX SPRING VEGETABLES, 400 g",1.19,https://cdn.barbora.lt/products/62aebb08-b3e1-49d1-948d-6549c869081d_s.png
Maxima,"Imbieriniai sausainiai ANNA'S, 300 g",3.49,https://cdn.barbora.lt/products/62a1ff78-a646-48c2-9133-9e05c8ae2e35_s.png
Maxima,"Sausai marinuoti MEKSIKIETIŠKI kiaulienos sprand. kepsneliai, 400 g",4.49,https://cdn.barbora.lt/products/3f747206-f0bc-4683-89b3-13b1b100dd13_s.png
Maxima,"Makaronai DELVERDE TAGLIATELLE, Nr. 82, 250 g",0.84,https://cdn.barbora.lt/products/2d94c41d-7841-4135-9302-8eff8bcf3019_s.png
Maxima,"Gabalinis tualetinis muilas NEUTRAL, 100 g",1.25,https://cdn.barbora.lt/products/e23f79d3-4c25-43de-898e-95ac0ffcaa63_s.png
Maxima,"Kvapnūs užrišami šiukšlių maišai HOME EXPERT (20 l), 20 vnt.",1.79,https://cdn.barbora.lt/products/e2693b76-b687-4175-8def-2fa8586a584d_s.png
Maxima,"Kalėd. pyragas-panetonė su limončelo įd. WELL DONE PREMIUM, 900 g",11.99,https://cdn.barbora.lt/products/2298fca8-fade-4bc7-a1a9-dfc91b8495fb_s.png
Maxima,"Žolelių arbata ŽOLYNĖLIS SUŠALUS, 20 x 1,5 g, 20 vnt.",1.49,https://cdn.barbora.lt/products/c489671e-d660-41fc-a2d9-afbb9a6c1d3c_s.png
Maxima,"Marcipaninis batonėlis LAIMA, 40 g	",0.79,https://cdn.barbora.lt/products/75348859-3d4b-4926-abed-756b754be318_s.png
Maxima,"Silpnai sūdyta LIETUVIŠKA silkių filė NORVELITA, 210 g",1.39,https://cdn.barbora.lt/products/85eb21d0-84d5-4958-a0a7-7886660b1d27_s.png
Maxima,"Vanilinis cukrus SAUDA, 100 g",0.48,https://cdn.barbora.lt/products/88d60bb6-4aa2-4cc3-b868-13a4a0d2689e_s.png
Maxima,"BASMATI ryžiai GRALLA PREMIUM, 800 g",1.73,https://cdn.barbora.lt/products/d954bad2-ec37-470d-96c1-3c01e04d7e03_s.png
Maxima,"Čederis riek. VINTAGE WELL DONE, brand. 12 mėn., 48% rieb.s.m., 160 g",2.99,https://cdn.barbora.lt/products/5633935f-09f7-4925-b65e-bfdc7f07f55b_s.png
Maxima,"Paukštienos prieskoniai SAUDA, 100 g",0.55,https://cdn.barbora.lt/products/d049f701-8d79-49c5-9ff7-faf74e0ccdb8_s.png
Maxima,"Vytintas BAJORŲ kumpis, a. r., 1 kg",9.99,https://cdn.barbora.lt/products/d745851c-521b-4d22-8ade-abcee0c66655_s.png
Maxima,"Pipirmėčių lapų arbata ŽOLYNĖLIS, 30 g",0.89,https://cdn.barbora.lt/products/aa33a23d-a134-4eea-ae8b-36ef29063d33_s.png
Maxima,"Traškios lazdelės SAULĖS GRŪDAS su visų grūdo dalių miltais, 125 g",0.69,https://cdn.barbora.lt/products/523229aa-3f11-4042-a89b-9cb30ec616a9_s.png
Maxima,"EKSTRA manų kruopos, 0.5 kg",0.69,https://cdn.barbora.lt/products/d8d26a5e-071e-498c-97bd-bd43af278643_s.png
Maxima,"Riešutų mišinys ARIMEX PREMIUM, 300 g",4.75,https://cdn.barbora.lt/products/5ff7ec97-7b54-4982-b0d7-3bae9f4f48fd_s.png
Maxima,"Laurų lapai SAUDA, 40 g",0.55,https://cdn.barbora.lt/products/4a539fcc-d8c9-4c4c-8a95-f2691a18965f_s.png
Maxima,"Ypač grynas alyvuogių aliejus LA ESPANOLA, 750 ml",6.99,https://cdn.barbora.lt/products/b71fb292-cf16-48ef-8a2d-3d86a7717955_s.png
Maxima,"Šiukšlių maišai (100 l, 25 vnt.), 25 vnt.",2.19,https://cdn.barbora.lt/products/7d4746e4-a4e7-4a45-ab66-b6991a6de67a_s.png
Maxima,"Sūrio kamuoliukai WELL DONE PREMIUM, pesto padažo sk., 41 %, 24 g",1.49,https://cdn.barbora.lt/products/60d60551-3157-43d3-a2a0-cc329750314e_s.png
Maxima,"Trikampiai kukurūzų trapučiai SAULĖS GRŪDAS, svogūnų skonio, 60 g",0.75,https://cdn.barbora.lt/products/050a92b0-f0e5-459f-9fb0-09749aff4e06_s.png
Maxima,"Šiukšlių maišai HOME EXPERT, 35 l, 66 x 50 cm, 30 vnt, 30 vnt.",0.99,https://cdn.barbora.lt/products/25bd99d9-16db-44d3-b61f-1a4bc8c1137b_s.png
Maxima,"Užrišami šiukšlių maišai HOME EXPERT (35 l), 15 vnt.",1.29,https://cdn.barbora.lt/products/2a845d2d-e48a-47be-bd15-c5211f3b2ae9_s.png
Maxima,"Bulvių traškučiai su Himalajų druska WELL DONE PREMIUM, 100 g",1.99,https://cdn.barbora.lt/products/b22612c6-5bf4-495c-a741-5f2c6a346f22_s.png
Maxima,"Krapai SANTA MARIA, 7 g",0.49,https://cdn.barbora.lt/products/eb5231e7-e4dc-44da-83c9-0c2a0c788518_s.png
Maxima,"Garuose ruošti lęšiai BONDUELLE VAPEUR, 310 g",1.43,https://cdn.barbora.lt/products/c8680949-c9e6-4664-a707-df15ae817e40_s.png
Maxima,"Skystasis skalbiklis RINGUVA PLIUS 3in1 (universalus), 2 l",5.79,https://cdn.barbora.lt/products/d75f4cd5-72cc-4a97-8405-f9edf3d1b482_s.png
Maxima,"Konservuotos baltosios pupelės BONDUELLE pomidorų padaže, 430 g",1.07,https://cdn.barbora.lt/products/db3813f2-8f23-4a9a-a610-d6b3302d7f0f_s.png
Maxima,"Čiobreliai SANTA MARIA, 10 g",0.49,https://cdn.barbora.lt/products/87de948e-e409-4bfe-a28a-a2938aa951e4_s.png
Maxima,"Pyragas AGUONINIS VAINIKAS, 450 g",3.49,https://cdn.barbora.lt/products/a3409466-47c1-43db-bdfd-e54f82ad1c1b_s.png
Maxima,"Kepintų ir sūdytų riešutų mišinys ARIMEX, 300 g",1.79,https://cdn.barbora.lt/products/f74a53d2-5dc5-4340-ad36-dd16f2dc8684_s.png
Maxima,"STRACCIATELLA skonio ledai WELL DONE PREMIUM, 275 g",2.99,https://cdn.barbora.lt/products/94a2d7e1-0a4c-4230-894b-becbeacee173_s.png
Maxima,"Grikiai WELL DONE, 400 g",0.65,https://cdn.barbora.lt/products/cded48f4-1c6d-417f-9830-6c993bc7c80f_s.png
Maxima,"Malti juodieji pipirai SAUDA, 100 g",1.6,https://cdn.barbora.lt/products/030b7a68-b504-4e3b-b8ea-6997725b35f4_s.png
Maxima,"Šaldytos salotos VIP HORTEX, 400 g",1.48,https://cdn.barbora.lt/products/0ba60d51-82e4-4e36-90bf-45260a5c4127_s.png
Maxima,"Maltos aguonos ALVO, 200 g",1.49,https://cdn.barbora.lt/products/22389b8a-4910-4431-9ebe-9f9b93d90dd5_s.png
Maxima,"Tortilijos OLD EL PASO be glitimo, 216 g",2.24,https://cdn.barbora.lt/products/c4106174-a9f3-408c-a3e8-3114a1ef9cf9_s.png
Maxima,"Pieninis šokoladas KINDER, 50 g",1.19,https://cdn.barbora.lt/products/1797d061-cf93-4783-b417-bb7be802606e_s.png
Maxima,"Bulvių prieskoniai VEGETA, 20 g",0.48,https://cdn.barbora.lt/products/e517a17d-0b15-4979-8234-88fb668b3a08_s.png
Maxima,"Popieriniai kosmetiniai vatos pagaliukai DIVUS, 300 vnt., 300 vnt.",0.99,https://cdn.barbora.lt/products/4e19a525-2135-49ab-b438-d2bb0d6a9266_s.png
Maxima,"Kosmetiniai vatos pagaliukai BELLA, 200 vnt.",1.79,https://cdn.barbora.lt/products/db0a7417-d723-4560-a1e6-ddbfbe7f4d19_s.png
Maxima,"Šaltai rūkyta ŠVARCVALDO šoninė WELL DONE, I r., 80 g",1.39,https://cdn.barbora.lt/products/456ec684-0412-4afa-ad1f-c7166786b4c3_s.png
Maxima,"Tepamasis sūris WELL DONE, česnakų sk., 57,5 % rieb. s. m., 200 g",1.49,https://cdn.barbora.lt/products/97e6ce61-0309-4ff0-952a-69260568a3b5_s.png
Maxima,"Gazuotas gėrimas FANTA Apelsinų Zero, 330 ml, depozitnė tara, 330 ml",1.02,https://cdn.barbora.lt/products/e9590d89-2137-46d1-85e4-c57edfde9398_s.png
Maxima,"Gazuotas gėrimas SPRITE Zero, 330 ml, depozitnė tara, 330 ml",1.02,https://cdn.barbora.lt/products/93d327cb-f52a-498e-ae3e-1a7b6aeea742_s.png
Maxima,"Grikiai WELL DONE, 800 g",1.29,https://cdn.barbora.lt/products/568e1e9e-4924-45cf-9ec4-b91612d27952_s.png
Maxima,"Kvapnūs užrišami šiukšlių maišai HOME EXPERT (60 l), 12 vnt.",1.99,https://cdn.barbora.lt/products/17d96975-3908-4db7-9423-f1dbf6d2d2e5_s.png
Maxima,"Konservuotas kačiukų ėdalas FELIX su mėsa padaže, 340 g",1.43,https://cdn.barbora.lt/products/34748c1a-8970-45c8-a1ea-4c32ca7943a0_s.png
Maxima,"Maasdam sūris WELL DONE PREMIUM 45%, riek.,120 g",2.09,https://cdn.barbora.lt/products/7256e991-f770-4644-b4f8-6a9a1f3e0d50_s.png
Maxima,"WC valiklis-gaiviklis BREF COLOR AKTIV FRESH FLOWER (3vnt.), 150 g",4.19,https://cdn.barbora.lt/products/43bfd29d-6137-402d-8187-55e47faaaca5_s.png
Maxima,"Skystasis muilas NIDA su medaus ir migdolų ekstraktu, papil., 500 ml",1.89,https://cdn.barbora.lt/products/92505e0d-3c99-4ef9-8bf9-aaec2dc0d76e_s.png
Maxima,"Šviežia atlantinių lašišų filė medaus ir garstyčių marinate, 250 g",6.29,https://cdn.barbora.lt/products/7a10ff53-eebd-4d8e-89c4-4854d4b1c862_s.png
Maxima,"Prieskonių mišinys SANTA MARIA TEX MEX CHILI CON CARNE, 28 g",0.79,https://cdn.barbora.lt/products/10817b3d-5f1b-487b-81fd-974d8c7539f7_s.png
Maxima,"Riešutų ir džiovintų uogų mišinys THE BEST OF ARIMEX HARMONY, 140 g",2.39,https://cdn.barbora.lt/products/26f5cb0e-9e34-4b30-a9fa-e83fa90445c4_s.png
Maxima,"Vištienos marinatas SANTA MARIA, 75 g",0.49,https://cdn.barbora.lt/products/52a72363-d9f6-47e6-8f16-4b2bf663d535_s.png
Maxima,"Daržovių traškučiai su druska WELL DONE PREMIUM, 100 g",1.99,https://cdn.barbora.lt/products/6a670de5-afc1-4ff7-af84-b98e18561ffa_s.png
Maxima,"Klasikiniai grietininiai ledai POLS, 75 g",1.49,https://cdn.barbora.lt/products/1703b2f3-aa69-4310-9d33-e0adc6298f58_s.png
Maxima,"Karameliniai saldainiai ROSHEN SWEET DROP, 1 kg",3.29,https://cdn.barbora.lt/products/d4ad2ee8-a0a2-404a-910d-aacf248266c2_s.png
Maxima,"Konservuotas kačių ėdalas FELIX su mėsa padaže, 4 x 85 g, 340 g",1.43,https://cdn.barbora.lt/products/23bc206a-a7f3-4ad9-8d7c-6ecb9addc8dd_s.png
Maxima,"Visų grūdo dalių ruginė duona, 800 g, 800 g",1.95,https://cdn.barbora.lt/products/8a8592b3-93ad-4e38-9d10-ccd06ec784b8_s.png
Maxima,"Gazuotas gėrimas FANTA ORANGE, 330 ml",1.02,https://cdn.barbora.lt/products/8cfa3a1b-3ea1-4e7d-821d-a6ea35322297_s.png
Maxima,"Sūris su trumais WELL DONE PREMIUM, 50 % rieb. s. m., 180 g",4.29,https://cdn.barbora.lt/products/e9369912-aae7-4b16-a72d-732341ebefd1_s.png
Maxima,"Gazuotas gėrimas SPRITE, 330 ml",1.02,https://cdn.barbora.lt/products/8f6accb2-065e-43eb-a8fd-f255da073222_s.png
Maxima,"Makaronų padažas su pomidorais, keptais baklažanais ir sūdyta rikota WELL DONE PREMIUM, 300 g",2.99,https://cdn.barbora.lt/products/6efe43c7-59a8-4678-bef4-d2578a9ce6ae_s.png
Maxima,"Tepamasis RAMBYNO sūrelis su kietuoju sūriu, 50% rieb. s. m., 175 g",1.99,https://cdn.barbora.lt/products/0aff0689-a663-4b9a-9895-e4391c7eb63b_s.png
